Horario,Fecha,Sorteo,Numero
mediaTarde,2024-02-21T16:30:00,21238,20
tarde,2024-02-21T19:30:00,21239,23
manana,2024-02-22T12:55:00,21240,43
mediaTarde,2024-02-22T16:30:00,21241,48
tarde,2024-02-22T19:30:00,21242,0
manana,2024-02-23T12:55:00,21243,91
mediaTarde,2024-02-23T16:30:00,21244,35
tarde,2024-02-23T19:30:00,21245,6
manana,2024-02-24T12:55:00,21246,58
mediaTarde,2024-02-24T16:30:00,21247,46
tarde,2024-02-24T19:30:00,21248,84
manana,2024-02-25T12:55:00,21249,50
mediaTarde,2024-02-25T16:30:00,21250,0
tarde,2024-02-25T19:30:00,21251,80
manana,2024-02-26T12:55:00,21252,12
mediaTarde,2024-02-26T16:30:00,21253,49
tarde,2024-02-26T19:30:00,21254,53
manana,2024-02-27T12:55:00,21255,89
mediaTarde,2024-02-27T16:30:00,21256,43
tarde,2024-02-27T19:30:00,21257,84
manana,2024-02-28T12:55:00,21258,29
mediaTarde,2024-02-28T16:30:00,21259,23
tarde,2024-02-28T19:30:00,21260,97
manana,2024-02-29T12:55:00,21261,31
mediaTarde,2024-02-29T16:30:00,21262,98
tarde,2024-02-29T19:30:00,21263,72
manana,2024-03-01T12:55:00,21264,86
mediaTarde,2024-03-01T16:30:00,21265,58
tarde,2024-03-01T19:30:00,21266,34
manana,2024-03-02T12:55:00,21267,95
mediaTarde,2024-03-02T16:30:00,21268,25
tarde,2024-03-02T19:30:00,21269,17
manana,2024-03-03T12:55:00,21270,96
mediaTarde,2024-03-03T16:30:00,21271,11
tarde,2024-03-03T19:30:00,21272,41
manana,2024-03-04T12:55:00,21273,34
mediaTarde,2024-03-04T16:30:00,21274,99
tarde,2024-03-04T19:30:00,21275,50
manana,2024-03-05T12:55:00,21276,10
mediaTarde,2024-03-05T16:30:00,21277,45
tarde,2024-03-05T19:30:00,21278,50
manana,2024-03-06T12:55:00,21279,14
mediaTarde,2024-03-06T16:30:00,21280,89
tarde,2024-03-06T19:30:00,21281,52
manana,2024-03-07T12:55:00,21282,35
mediaTarde,2024-03-07T16:30:00,21283,98
tarde,2024-03-07T19:30:00,21284,98
manana,2024-03-08T12:55:00,21285,0
mediaTarde,2024-03-08T16:30:00,21286,59
tarde,2024-03-08T19:30:00,21287,59
manana,2024-03-09T12:55:00,21288,0
mediaTarde,2024-03-09T16:30:00,21289,6
tarde,2024-03-09T19:30:00,21290,38
manana,2024-03-10T12:55:00,21291,60
mediaTarde,2024-03-10T16:30:00,21292,57
tarde,2024-03-10T19:30:00,21293,99
manana,2024-03-11T12:55:00,21294,39
mediaTarde,2024-03-11T16:30:00,21295,22
tarde,2024-03-11T19:30:00,21296,70
manana,2024-03-12T12:55:00,21297,60
mediaTarde,2024-03-12T16:30:00,21298,48
tarde,2024-03-12T19:30:00,21299,83
manana,2024-03-13T12:55:00,21300,77
mediaTarde,2024-03-13T16:30:00,21301,79
tarde,2024-03-13T19:30:00,21302,91
manana,2024-03-14T12:55:00,21303,42
mediaTarde,2024-03-14T16:30:00,21304,5
tarde,2024-03-14T19:30:00,21305,92
manana,2024-03-15T12:55:00,21306,83
mediaTarde,2024-03-15T16:30:00,21307,21
tarde,2024-03-15T19:30:00,21308,75
manana,2024-03-16T12:55:00,21309,89
mediaTarde,2024-03-16T16:30:00,21310,35
tarde,2024-03-16T19:30:00,21311,13
manana,2024-03-17T12:55:00,21312,28
mediaTarde,2024-03-17T16:30:00,21313,1
tarde,2024-03-17T19:30:00,21314,71
manana,2024-03-18T12:55:00,21315,33
mediaTarde,2024-03-18T16:30:00,21316,96
tarde,2024-03-18T19:30:00,21317,47
manana,2024-03-19T12:55:00,21318,7
mediaTarde,2024-03-19T16:30:00,21319,99
tarde,2024-03-19T19:30:00,21320,30
manana,2024-03-20T12:55:00,21321,20
mediaTarde,2024-03-20T16:30:00,21322,48
tarde,2024-03-20T19:30:00,21323,15
manana,2024-03-21T12:55:00,21324,36
mediaTarde,2024-03-21T16:30:00,21325,13
tarde,2024-03-21T19:30:00,21326,97
manana,2024-03-22T12:55:00,21327,24
mediaTarde,2024-03-22T16:30:00,21328,4
tarde,2024-03-22T19:30:00,21329,44
manana,2024-03-23T12:55:00,21330,2
mediaTarde,2024-03-23T16:30:00,21331,95
tarde,2024-03-23T19:30:00,21332,54
manana,2024-03-24T12:55:00,21333,3
mediaTarde,2024-03-24T16:30:00,21334,27
tarde,2024-03-24T19:30:00,21335,35
manana,2024-03-25T12:55:00,21336,51
mediaTarde,2024-03-25T16:30:00,21337,89
tarde,2024-03-25T19:30:00,21338,9
manana,2024-03-26T12:55:00,21339,25
mediaTarde,2024-03-26T16:30:00,21340,50
tarde,2024-03-26T19:30:00,21341,33
manana,2024-03-27T12:55:00,21342,96
mediaTarde,2024-03-27T16:30:00,21343,35
tarde,2024-03-27T19:30:00,21344,34
manana,2024-04-01T12:55:00,21345,23
mediaTarde,2024-04-01T16:30:00,21346,5
tarde,2024-04-01T19:30:00,21347,42
manana,2024-04-02T12:55:00,21348,70
mediaTarde,2024-04-02T16:30:00,21349,5
tarde,2024-04-02T19:30:00,21350,52
manana,2024-04-03T12:55:00,21351,10
mediaTarde,2024-04-03T16:30:00,21352,62
tarde,2024-04-03T19:30:00,21353,83
manana,2024-04-04T12:55:00,21354,68
mediaTarde,2024-04-04T16:30:00,21355,57
tarde,2024-04-04T19:30:00,21356,66
manana,2024-04-05T12:55:00,21357,87
mediaTarde,2024-04-05T16:30:00,21358,89
tarde,2024-04-05T19:30:00,21359,34
manana,2024-04-06T12:55:00,21360,55
mediaTarde,2024-04-06T16:30:00,21361,75
tarde,2024-04-06T19:30:00,21362,27
manana,2024-04-07T12:55:00,21363,33
mediaTarde,2024-04-07T16:30:00,21364,65
tarde,2024-04-07T19:30:00,21365,95
manana,2024-04-08T12:55:00,21366,47
mediaTarde,2024-04-08T16:30:00,21367,71
tarde,2024-04-08T19:30:00,21368,93
manana,2024-04-09T12:55:00,21369,16
mediaTarde,2024-04-09T16:30:00,21370,4
tarde,2024-04-09T19:30:00,21371,97
manana,2024-04-10T12:55:00,21372,67
mediaTarde,2024-04-10T16:30:00,21373,3
tarde,2024-04-10T19:30:00,21374,49
manana,2024-04-11T12:55:00,21375,60
mediaTarde,2024-04-11T16:30:00,21376,38
tarde,2024-04-11T19:30:00,21377,84
manana,2024-04-12T12:55:00,21378,61
mediaTarde,2024-04-12T16:30:00,21379,76
tarde,2024-04-12T19:30:00,21380,73
manana,2024-04-13T12:55:00,21381,83
mediaTarde,2024-04-13T16:30:00,21382,50
tarde,2024-04-13T19:30:00,21383,71
manana,2024-04-14T12:55:00,21384,49
mediaTarde,2024-04-14T16:30:00,21385,17
tarde,2024-04-14T19:30:00,21386,59
manana,2024-04-15T12:55:00,21387,12
mediaTarde,2024-04-15T16:30:00,21388,70
tarde,2024-04-15T19:30:00,21389,54
manana,2024-04-16T12:55:00,21390,70
mediaTarde,2024-04-16T16:30:00,21391,69
tarde,2024-04-16T19:30:00,21392,40
manana,2024-04-17T12:55:00,21393,46
mediaTarde,2024-04-17T16:30:00,21394,0
tarde,2024-04-17T19:30:00,21395,16
manana,2024-04-18T12:55:00,21396,73
mediaTarde,2024-04-18T16:30:00,21397,40
tarde,2024-04-18T19:30:00,21398,53
manana,2024-04-19T12:55:00,21399,81
mediaTarde,2024-04-19T16:30:00,21400,65
tarde,2024-04-19T19:30:00,21401,7
manana,2024-04-20T12:55:00,21402,61
mediaTarde,2024-04-20T16:30:00,21403,21
tarde,2024-04-20T19:30:00,21404,77
manana,2024-04-21T12:55:00,21405,14
mediaTarde,2024-04-21T16:30:00,21406,7
tarde,2024-04-21T19:30:00,21407,90
manana,2024-04-22T12:55:00,21408,4
mediaTarde,2024-04-22T16:30:00,21409,96
tarde,2024-04-22T19:30:00,21410,90
manana,2024-04-23T12:55:00,21411,61
mediaTarde,2024-04-23T16:30:00,21412,89
tarde,2024-04-23T19:30:00,21413,3
manana,2024-04-24T12:55:00,21414,11
mediaTarde,2024-04-24T16:30:00,21415,87
tarde,2024-04-24T19:30:00,21416,32
manana,2024-04-25T12:55:00,21417,48
mediaTarde,2024-04-25T16:30:00,21418,72
tarde,2024-04-25T19:30:00,21419,47
manana,2024-04-26T12:55:00,21420,10
mediaTarde,2024-04-26T16:30:00,21421,92
tarde,2024-04-26T19:30:00,21422,35
manana,2024-04-27T12:55:00,21423,13
mediaTarde,2024-04-27T16:30:00,21424,65
tarde,2024-04-27T19:30:00,21425,83
manana,2024-04-28T12:55:00,21426,95
mediaTarde,2024-04-28T16:30:00,21427,41
tarde,2024-04-28T19:30:00,21428,9
manana,2024-04-29T12:55:00,21429,49
mediaTarde,2024-04-29T16:30:00,21430,13
tarde,2024-04-29T19:30:00,21431,29
manana,2024-04-30T12:55:00,21432,93
mediaTarde,2024-04-30T16:30:00,21433,63
tarde,2024-04-30T19:30:00,21434,22
manana,2024-05-01T12:55:00,21435,19
mediaTarde,2024-05-01T16:30:00,21436,21
tarde,2024-05-01T19:30:00,21437,5
manana,2024-05-02T12:55:00,21438,28
mediaTarde,2024-05-02T16:30:00,21439,59
tarde,2024-05-02T19:30:00,21440,62
manana,2024-05-03T12:55:00,21441,52
mediaTarde,2024-05-03T16:30:00,21442,84
tarde,2024-05-03T19:30:00,21443,5
manana,2024-05-04T12:55:00,21444,52
mediaTarde,2024-05-04T16:30:00,21445,24
tarde,2024-05-04T19:30:00,21446,75
manana,2024-05-05T12:55:00,21447,4
mediaTarde,2024-05-05T16:30:00,21448,77
tarde,2024-05-05T19:30:00,21449,61
manana,2024-05-06T12:55:00,21450,95
mediaTarde,2024-05-06T16:30:00,21451,12
tarde,2024-05-06T19:30:00,21452,91
manana,2024-05-07T12:55:00,21453,97
mediaTarde,2024-05-07T16:30:00,21454,71
tarde,2024-05-07T19:30:00,21455,1
manana,2024-05-08T12:55:00,21456,6
mediaTarde,2024-05-08T16:30:00,21457,65
tarde,2024-05-08T19:30:00,21458,40
manana,2024-05-09T12:55:00,21459,94
mediaTarde,2024-05-09T16:30:00,21460,39
tarde,2024-05-09T19:30:00,21461,22
manana,2024-05-10T12:55:00,21462,4
mediaTarde,2024-05-10T16:30:00,21463,80
tarde,2024-05-10T19:30:00,21464,82
manana,2024-05-11T12:55:00,21465,0
mediaTarde,2024-05-11T16:30:00,21466,27
tarde,2024-05-11T19:30:00,21467,63
manana,2024-05-12T12:55:00,21468,21
mediaTarde,2024-05-12T16:30:00,21469,13
tarde,2024-05-12T19:30:00,21470,98
manana,2024-05-13T12:55:00,21471,91
mediaTarde,2024-05-13T16:30:00,21472,49
tarde,2024-05-13T19:30:00,21473,42
manana,2024-05-14T12:55:00,21474,24
mediaTarde,2024-05-14T16:30:00,21475,1
tarde,2024-05-14T19:30:00,21476,98
manana,2024-05-15T12:55:00,21477,56
mediaTarde,2024-05-15T16:30:00,21478,89
tarde,2024-05-15T19:30:00,21479,27
manana,2024-05-16T12:55:00,21480,7
mediaTarde,2024-05-16T16:30:00,21481,25
tarde,2024-05-16T19:30:00,21482,85
manana,2024-05-17T12:55:00,21483,20
mediaTarde,2024-05-17T16:30:00,21484,98
tarde,2024-05-17T19:30:00,21485,45
manana,2024-05-18T12:55:00,21486,70
mediaTarde,2024-05-18T16:30:00,21487,96
tarde,2024-05-18T19:30:00,21488,47
manana,2024-05-19T12:55:00,21489,45
mediaTarde,2024-05-19T16:30:00,21490,61
tarde,2024-05-19T19:30:00,21491,51
manana,2024-05-20T12:55:00,21492,18
mediaTarde,2024-05-20T16:30:00,21493,91
tarde,2024-05-20T19:30:00,21494,37
manana,2024-05-21T12:55:00,21495,84
mediaTarde,2024-05-21T16:30:00,21496,38
tarde,2024-05-21T19:30:00,21497,48
manana,2024-05-22T12:55:00,21498,33
mediaTarde,2024-05-22T16:30:00,21499,60
tarde,2024-05-22T19:30:00,21500,60
manana,2024-05-23T12:55:00,21501,40
mediaTarde,2024-05-23T16:30:00,21502,94
tarde,2024-05-23T19:30:00,21503,83
manana,2024-05-24T12:55:00,21504,90
mediaTarde,2024-05-24T16:30:00,21505,80
tarde,2024-05-24T19:30:00,21506,88
manana,2024-05-25T12:55:00,21507,51
mediaTarde,2024-05-25T16:30:00,21508,17
tarde,2024-05-25T19:30:00,21509,41
manana,2024-05-26T12:55:00,21510,69
mediaTarde,2024-05-26T16:30:00,21511,42
tarde,2024-05-26T19:30:00,21512,73
manana,2024-05-27T12:55:00,21513,16
mediaTarde,2024-05-27T16:30:00,21514,76
tarde,2024-05-27T19:30:00,21515,52
manana,2024-05-28T12:55:00,21516,56
mediaTarde,2024-05-28T16:30:00,21517,14
tarde,2024-05-28T19:30:00,21518,91
manana,2024-05-29T12:55:00,21519,28
mediaTarde,2024-05-29T16:30:00,21520,46
tarde,2024-05-29T19:30:00,21521,1
manana,2024-05-30T12:55:00,21522,40
mediaTarde,2024-05-30T16:30:00,21523,8
tarde,2024-05-30T19:30:00,21524,23
manana,2024-05-31T12:55:00,21525,72
mediaTarde,2024-05-31T16:30:00,21526,40
tarde,2024-05-31T19:30:00,21527,81
manana,2024-06-01T12:55:00,21528,86
mediaTarde,2024-06-01T16:30:00,21529,75
tarde,2024-06-01T19:30:00,21530,35
manana,2024-06-02T12:55:00,21531,52
mediaTarde,2024-06-02T16:30:00,21532,88
tarde,2024-06-02T19:30:00,21533,66
manana,2024-06-03T12:55:00,21534,85
mediaTarde,2024-06-03T16:30:00,21535,2
tarde,2024-06-03T19:30:00,21536,94
manana,2024-06-04T12:55:00,21537,27
mediaTarde,2024-06-04T16:30:00,21538,85
tarde,2024-06-04T19:30:00,21539,8
manana,2024-06-05T12:55:00,21540,68
mediaTarde,2024-06-05T16:30:00,21541,26
tarde,2024-06-05T19:30:00,21542,0
manana,2024-06-06T12:55:00,21543,79
mediaTarde,2024-06-06T16:30:00,21544,26
tarde,2024-06-06T19:30:00,21545,54
manana,2024-06-07T12:55:00,21546,43
mediaTarde,2024-06-07T16:30:00,21547,82
tarde,2024-06-07T19:30:00,21548,38
manana,2024-06-08T12:55:00,21549,8
mediaTarde,2024-06-08T16:30:00,21550,59
tarde,2024-06-08T19:30:00,21551,11
manana,2024-06-09T12:55:00,21552,22
mediaTarde,2024-06-09T16:30:00,21553,32
tarde,2024-06-09T19:30:00,21554,17
manana,2024-06-10T12:55:00,21555,92
mediaTarde,2024-06-10T16:30:00,21556,76
tarde,2024-06-10T19:30:00,21557,67
manana,2024-06-11T12:55:00,21558,10
mediaTarde,2024-06-11T16:30:00,21559,88
tarde,2024-06-11T19:30:00,21560,19
manana,2024-06-12T12:55:00,21561,40
mediaTarde,2024-06-12T16:30:00,21562,24
tarde,2024-06-12T19:30:00,21563,64
manana,2024-06-13T12:55:00,21564,16
mediaTarde,2024-06-13T16:30:00,21565,45
tarde,2024-06-13T19:30:00,21566,13
manana,2024-06-14T12:55:00,21567,95
mediaTarde,2024-06-14T16:30:00,21568,2
tarde,2024-06-14T19:30:00,21569,27
manana,2024-06-15T12:55:00,21570,56
mediaTarde,2024-06-15T16:30:00,21571,51
tarde,2024-06-15T19:30:00,21572,91
manana,2024-06-16T12:55:00,21573,62
mediaTarde,2024-06-16T16:30:00,21574,56
tarde,2024-06-16T19:30:00,21575,38
manana,2024-06-17T12:55:00,21576,7
mediaTarde,2024-06-17T16:30:00,21577,94
tarde,2024-06-17T19:30:00,21578,79
manana,2024-06-18T12:55:00,21579,19
mediaTarde,2024-06-18T16:30:00,21580,67
tarde,2024-06-18T19:30:00,21581,82
manana,2024-06-19T12:55:00,21582,45
mediaTarde,2024-06-19T16:30:00,21583,87
tarde,2024-06-19T19:30:00,21584,29
manana,2024-06-20T12:55:00,21585,63
mediaTarde,2024-06-20T16:30:00,21586,51
tarde,2024-06-20T19:30:00,21587,31
manana,2024-06-21T12:55:00,21588,79
mediaTarde,2024-06-21T16:30:00,21589,90
tarde,2024-06-21T19:30:00,21590,80
manana,2024-06-22T12:55:00,21591,68
mediaTarde,2024-06-22T16:30:00,21592,42
tarde,2024-06-22T19:30:00,21593,14
manana,2024-06-23T12:55:00,21594,50
mediaTarde,2024-06-23T16:30:00,21595,71
tarde,2024-06-23T19:30:00,21596,42
manana,2024-06-24T12:55:00,21597,10
mediaTarde,2024-06-24T16:30:00,21598,53
tarde,2024-06-24T19:30:00,21599,60
manana,2024-06-25T12:55:00,21600,90
mediaTarde,2024-06-25T16:30:00,21601,88
tarde,2024-06-25T19:30:00,21602,70
manana,2024-06-26T12:55:00,21603,65
mediaTarde,2024-06-26T16:30:00,21604,58
tarde,2024-06-26T19:30:00,21605,45
manana,2024-06-27T12:55:00,21606,14
mediaTarde,2024-06-27T16:30:00,21607,21
tarde,2024-06-27T19:30:00,21608,0
manana,2024-06-28T12:55:00,21609,89
mediaTarde,2024-06-28T16:30:00,21610,43
tarde,2024-06-28T19:30:00,21611,20
manana,2024-06-29T12:55:00,21612,64
mediaTarde,2024-06-29T16:30:00,21613,43
tarde,2024-06-29T19:30:00,21614,79
manana,2024-06-30T12:55:00,21615,36
mediaTarde,2024-06-30T16:30:00,21616,65
tarde,2024-06-30T19:30:00,21617,11
manana,2024-07-01T12:55:00,21618,75
mediaTarde,2024-07-01T16:30:00,21619,72
tarde,2024-07-01T19:30:00,21620,8
manana,2024-07-02T12:55:00,21621,27
mediaTarde,2024-07-02T16:30:00,21622,29
tarde,2024-07-02T19:30:00,21623,52
manana,2024-07-03T12:55:00,21624,32
mediaTarde,2024-07-03T16:30:00,21625,73
tarde,2024-07-03T19:30:00,21626,92
manana,2024-07-04T12:55:00,21627,22
mediaTarde,2024-07-04T16:30:00,21628,67
tarde,2024-07-04T19:30:00,21629,5
manana,2024-07-05T12:55:00,21630,60
mediaTarde,2024-07-05T16:30:00,21631,55
tarde,2024-07-05T19:30:00,21632,47
manana,2024-07-06T12:55:00,21633,0
mediaTarde,2024-07-06T16:30:00,21634,41
tarde,2024-07-06T19:30:00,21635,76
manana,2024-07-07T12:55:00,21636,89
mediaTarde,2024-07-07T16:30:00,21637,34
tarde,2024-07-07T19:30:00,21638,69
manana,2024-07-08T12:55:00,21639,9
mediaTarde,2024-07-08T16:30:00,21640,68
tarde,2024-07-08T19:30:00,21641,88
manana,2024-07-09T12:55:00,21642,26
mediaTarde,2024-07-09T16:30:00,21643,29
tarde,2024-07-09T19:30:00,21644,83
manana,2024-07-10T12:55:00,21645,80
mediaTarde,2024-07-10T16:30:00,21646,4
tarde,2024-07-10T19:30:00,21647,64
manana,2024-07-11T12:55:00,21648,97
mediaTarde,2024-07-11T16:30:00,21649,55
tarde,2024-07-11T19:30:00,21650,14
manana,2024-07-12T12:55:00,21651,57
mediaTarde,2024-07-12T16:30:00,21652,62
tarde,2024-07-12T19:30:00,21653,5
manana,2024-07-13T12:55:00,21654,14
mediaTarde,2024-07-13T16:30:00,21655,25
tarde,2024-07-13T19:30:00,21656,84
manana,2024-07-14T12:55:00,21657,44
mediaTarde,2024-07-14T16:30:00,21658,12
tarde,2024-07-14T19:30:00,21659,20
manana,2024-07-15T12:55:00,21660,26
mediaTarde,2024-07-15T16:30:00,21661,75
tarde,2024-07-15T19:30:00,21662,25
manana,2024-07-16T12:55:00,21663,44
mediaTarde,2024-07-16T16:30:00,21664,7
tarde,2024-07-16T19:30:00,21665,81
manana,2024-07-17T12:55:00,21666,88
mediaTarde,2024-07-17T16:30:00,21667,37
tarde,2024-07-17T19:30:00,21668,20
manana,2024-07-18T12:55:00,21669,9
mediaTarde,2024-07-18T16:30:00,21670,40
tarde,2024-07-18T19:30:00,21671,14
manana,2024-07-19T12:55:00,21672,6
mediaTarde,2024-07-19T16:30:00,21673,35
tarde,2024-07-19T19:30:00,21674,98
manana,2024-07-20T12:55:00,21675,68
mediaTarde,2024-07-20T16:30:00,21676,2
tarde,2024-07-20T19:30:00,21677,91
manana,2024-07-21T12:55:00,21678,57
mediaTarde,2024-07-21T16:30:00,21679,17
tarde,2024-07-21T19:30:00,21680,53
manana,2024-07-22T12:55:00,21681,33
mediaTarde,2024-07-22T16:30:00,21682,69
tarde,2024-07-22T19:30:00,21683,84
manana,2024-07-23T12:55:00,21684,30
mediaTarde,2024-07-23T16:30:00,21685,25
tarde,2024-07-23T19:30:00,21686,48
manana,2024-07-24T12:55:00,21687,34
mediaTarde,2024-07-24T16:30:00,21688,96
tarde,2024-07-24T19:30:00,21689,80
manana,2024-07-25T12:55:00,21690,40
mediaTarde,2024-07-25T16:30:00,21691,77
tarde,2024-07-25T19:30:00,21692,30
manana,2024-07-26T12:55:00,21693,91
mediaTarde,2024-07-26T16:30:00,21694,72
tarde,2024-07-26T19:30:00,21695,99
manana,2024-07-27T12:55:00,21696,39
mediaTarde,2024-07-27T16:30:00,21697,13
tarde,2024-07-27T19:30:00,21698,53
manana,2024-07-28T12:55:00,21699,66
mediaTarde,2024-07-28T16:30:00,21700,30
tarde,2024-07-28T19:30:00,21701,46
manana,2024-07-29T12:55:00,21702,20
mediaTarde,2024-07-29T16:30:00,21703,28
tarde,2024-07-29T19:30:00,21704,87
manana,2024-07-30T12:55:00,21705,16
mediaTarde,2024-07-30T16:30:00,21706,79
tarde,2024-07-30T19:30:00,21707,94
manana,2024-07-31T12:55:00,21708,44
mediaTarde,2024-07-31T16:30:00,21709,25
tarde,2024-07-31T19:30:00,21710,95
manana,2024-08-01T12:55:00,21711,31
mediaTarde,2024-08-01T16:30:00,21712,0
tarde,2024-08-01T19:30:00,21713,51
manana,2024-08-02T12:55:00,21714,12
mediaTarde,2024-08-02T16:30:00,21715,34
tarde,2024-08-02T19:30:00,21716,5
manana,2024-08-03T12:55:00,21717,27
mediaTarde,2024-08-03T16:30:00,21718,7
tarde,2024-08-03T19:30:00,21719,27
manana,2024-08-04T12:55:00,21720,54
mediaTarde,2024-08-04T16:30:00,21721,74
tarde,2024-08-04T19:30:00,21722,94
manana,2024-08-05T12:55:00,21723,30
mediaTarde,2024-08-05T16:30:00,21724,32
tarde,2024-08-05T19:30:00,21725,54
manana,2024-08-06T12:55:00,21726,15
mediaTarde,2024-08-06T16:30:00,21727,47
tarde,2024-08-06T19:30:00,21728,35
manana,2024-08-07T12:55:00,21729,96
mediaTarde,2024-08-07T16:30:00,21730,0
tarde,2024-08-07T19:30:00,21731,50
manana,2024-08-08T12:55:00,21732,90
mediaTarde,2024-08-08T16:30:00,21733,84
tarde,2024-08-08T19:30:00,21734,41
manana,2024-08-09T12:55:00,21735,40
mediaTarde,2024-08-09T16:30:00,21736,46
tarde,2024-08-09T19:30:00,21737,60
manana,2024-08-10T12:55:00,21738,99
mediaTarde,2024-08-10T16:30:00,21739,86
tarde,2024-08-10T19:30:00,21740,34
manana,2024-08-11T12:55:00,21741,73
mediaTarde,2024-08-11T16:30:00,21742,78
tarde,2024-08-11T19:30:00,21743,69
manana,2024-08-12T12:55:00,21744,53
mediaTarde,2024-08-12T16:30:00,21745,4
tarde,2024-08-12T19:30:00,21746,13
manana,2024-08-13T12:55:00,21747,14
mediaTarde,2024-08-13T16:30:00,21748,69
tarde,2024-08-13T19:30:00,21749,59
manana,2024-08-14T12:55:00,21750,37
mediaTarde,2024-08-14T16:30:00,21751,84
tarde,2024-08-14T19:30:00,21752,34
manana,2024-08-15T12:55:00,21753,22
mediaTarde,2024-08-15T16:30:00,21754,37
tarde,2024-08-15T19:30:00,21755,26
manana,2024-08-16T12:55:00,21756,13
mediaTarde,2024-08-16T16:30:00,21757,74
tarde,2024-08-16T19:30:00,21758,14
manana,2024-08-17T12:55:00,21759,59
mediaTarde,2024-08-17T16:30:00,21760,57
tarde,2024-08-17T19:30:00,21761,72
manana,2024-08-18T12:55:00,21762,14
mediaTarde,2024-08-18T16:30:00,21763,2
tarde,2024-08-18T19:30:00,21764,49
manana,2024-08-19T12:55:00,21765,53
mediaTarde,2024-08-19T16:30:00,21766,88
tarde,2024-08-19T19:30:00,21767,91
manana,2024-08-20T12:55:00,21768,8
mediaTarde,2024-08-20T16:30:00,21769,18
tarde,2024-08-20T19:30:00,21770,49
manana,2024-08-21T12:55:00,21771,23
mediaTarde,2024-08-21T16:30:00,21772,59
tarde,2024-08-21T19:30:00,21773,62
manana,2024-08-22T12:55:00,21774,77
mediaTarde,2024-08-22T16:30:00,21775,19
tarde,2024-08-22T19:30:00,21776,47
manana,2024-08-23T12:55:00,21777,96
mediaTarde,2024-08-23T16:30:00,21778,95
tarde,2024-08-23T19:30:00,21779,75
manana,2024-08-24T12:55:00,21780,68
mediaTarde,2024-08-24T16:30:00,21781,52
tarde,2024-08-24T19:30:00,21782,76
manana,2024-08-25T12:55:00,21783,89
mediaTarde,2024-08-25T16:30:00,21784,19
tarde,2024-08-25T19:30:00,21785,48
manana,2024-08-26T12:55:00,21786,96
mediaTarde,2024-08-26T16:30:00,21787,40
tarde,2024-08-26T19:30:00,21788,95
manana,2024-08-27T12:55:00,21789,11
mediaTarde,2024-08-27T16:30:00,21790,78
tarde,2024-08-27T19:30:00,21791,26
manana,2024-08-28T12:55:00,21792,29
mediaTarde,2024-08-28T16:30:00,21793,94
tarde,2024-08-28T19:30:00,21794,44
manana,2024-08-29T12:55:00,21795,59
mediaTarde,2024-08-29T16:30:00,21796,13
tarde,2024-08-29T19:30:00,21797,6
manana,2024-08-30T12:55:00,21798,47
mediaTarde,2024-08-30T16:30:00,21799,63
tarde,2024-08-30T19:30:00,21800,13
manana,2024-08-31T12:55:00,21801,62
mediaTarde,2024-08-31T16:30:00,21802,4
tarde,2024-08-31T19:30:00,21803,83
manana,2024-09-01T12:55:00,21804,4
mediaTarde,2024-09-01T16:30:00,21805,62
tarde,2024-09-01T19:30:00,21806,86
manana,2024-09-02T12:55:00,21807,28
mediaTarde,2024-09-02T16:30:00,21808,61
tarde,2024-09-02T19:30:00,21809,84
manana,2024-09-03T12:55:00,21810,83
mediaTarde,2024-09-03T16:30:00,21811,46
tarde,2024-09-03T19:30:00,21812,50
manana,2024-09-04T12:55:00,21813,37
mediaTarde,2024-09-04T16:30:00,21814,64
tarde,2024-09-04T19:30:00,21815,71
manana,2024-09-05T12:55:00,21816,66
mediaTarde,2024-09-05T16:30:00,21817,90
tarde,2024-09-05T19:30:00,21818,72
manana,2024-09-06T12:55:00,21819,5
mediaTarde,2024-09-06T16:30:00,21820,62
tarde,2024-09-06T19:30:00,21821,12
manana,2024-09-07T12:55:00,21822,43
mediaTarde,2024-09-07T16:30:00,21823,84
tarde,2024-09-07T19:30:00,21824,52
manana,2024-09-08T12:55:00,21825,65
mediaTarde,2024-09-08T16:30:00,21826,66
tarde,2024-09-08T19:30:00,21827,1
manana,2024-09-09T12:55:00,21828,4
mediaTarde,2024-09-09T16:30:00,21829,11
tarde,2024-09-09T19:30:00,21830,81
manana,2024-09-10T12:55:00,21831,32
mediaTarde,2024-09-10T16:30:00,21832,22
tarde,2024-09-10T19:30:00,21833,31
manana,2024-09-11T12:55:00,21834,9
mediaTarde,2024-09-11T16:30:00,21835,18
tarde,2024-09-11T19:30:00,21836,93
manana,2024-09-12T12:55:00,21837,4
mediaTarde,2024-09-12T16:30:00,21838,94
tarde,2024-09-12T19:30:00,21839,92
manana,2024-09-13T12:55:00,21840,78
mediaTarde,2024-09-13T16:30:00,21841,32
tarde,2024-09-13T19:30:00,21842,98
manana,2024-09-14T12:55:00,21843,80
mediaTarde,2024-09-14T16:30:00,21844,6
tarde,2024-09-14T19:30:00,21845,92
manana,2024-09-15T12:55:00,21846,84
mediaTarde,2024-09-15T16:30:00,21847,23
tarde,2024-09-15T19:30:00,21848,35
manana,2024-09-16T12:55:00,21849,29
mediaTarde,2024-09-16T16:30:00,21850,11
tarde,2024-09-16T19:30:00,21851,32
manana,2024-09-17T12:55:00,21852,17
mediaTarde,2024-09-17T16:30:00,21853,48
